Gene1,Gene2,Score
ikzf1,xrcc6,770.0
ikzf1,lonp2,1101.0
ikzf1,acap1,1352.0
ikzf1,csgalnact1,1409.0
ikzf1,cmah,1295.0
ikzf1,fut8,1203.0
ikzf1,ttc39b,1617.0
ikzf1,pafah2,723.0
ikzf1,trim16,1321.0
ikzf1,dtl,1085.0
ikzf1,slc9a9,1288.0
ikzf1,ikzf1,973.0
ikzf1,selplg,769.0
ikzf1,cdk19,752.0
ikzf1,tbc1d5,1147.0
ikzf1,plekhb1,1367.0
ikzf1,il7r,907.0
ikzf1,napsa,1216.0
ikzf1,xpc,942.0
ikzf1,me2,1206.0
ikzf1,pstpip1,1079.0
ikzf1,car2,1001.0
ikzf1,lrrc8c,864.0
ikzf1,capg,1221.0
ikzf1,lck,839.0
ikzf1,fuca2,1222.0
ikzf1,plin3,769.0
ikzf1,dock10,1098.0
ikzf1,camsap2,1031.0
ikzf1,rab27b,1587.0
ikzf1,gpx1,907.0
ikzf1,syk,778.0
ikzf1,uba7,1154.0
ikzf1,tipin,967.0
ikzf1,lcp1,902.0
ikzf1,cdt1,582.0
ikzf1,rhoh,891.0
ikzf1,ampd2,1007.0
ikzf1,sgms1,1191.0
ikzf1,nucb2,1104.0
ikzf1,mettl7a1,869.0
ikzf1,tyrobp,907.0
ikzf1,ranbp1,768.0
ikzf1,serpinb6a,1409.0
ikzf1,arhgap18,1227.0
ikzf1,tmem123,881.0
ikzf1,slbp,1119.0
ikzf1,lax1,971.0
ikzf1,ssh2,877.0
ikzf1,serpina3g,1130.0
ikzf1,serpina3f,1130.0
ikzf1,rasal3,724.0
ikzf1,mgat1,705.0
ikzf1,fcho2,513.0
ikzf1,stxbp1,813.0
ikzf1,akna,799.0
ikzf1,zbtb20,501.0
ikzf1,zfp62,750.0
ikzf1,pbld2,745.0
ikzf1,panx1,862.0
ikzf1,txnip,738.0
ikzf1,socs2,672.0
ikzf1,serp1,774.0
ikzf1,mcm4,696.0
ikzf1,kctd12,763.0
ikzf1,nrros,820.0
ikzf1,ppcdc,902.0
ikzf1,cd93,965.0
ikzf1,dhrs3,1146.0
ikzf1,prkch,693.0
ikzf1,rassf2,968.0
ikzf1,cd69,915.0
ikzf1,maml3,540.0
ikzf1,snap23,970.0
ikzf1,arpp21,671.0
ikzf1,irak3,577.0
ikzf1,gsn,1105.0
ikzf1,znrf2,725.0
ikzf1,gimap5,689.0
ikzf1,gpr18,709.0
ikzf1,ptp4a3,712.0
ikzf1,zfp658,756.0
ikzf1,gramd1a,575.0
ikzf1,coro7,1100.0
ikzf1,pkib,1413.0
ikzf1,anxa5,955.0
ikzf1,parvg,653.0
ikzf1,eya2,488.0
ikzf1,ctsb,682.0
ikzf1,tmem173,772.0
ikzf1,adgrg1,638.0
ikzf1,h2afy,988.0
ikzf1,camk1d,815.0
ikzf1,gfi1b,1138.0
ikzf1,elovl5,952.0
ikzf1,prnp,1111.0
ikzf1,rel,920.0
ikzf1,dck,782.0
ikzf1,dusp6,648.0
ikzf1,itgal,509.0
ikzf1,tes,548.0
ikzf1,card6,870.0
ikzf1,itpr2,798.0
ikzf1,ica1,1118.0
ikzf1,cipc,559.0
ikzf1,bc035044,859.0
ikzf1,nudt19,529.0
ikzf1,tespa1,701.0
ikzf1,rcsd1,823.0
ikzf1,spi1,754.0
ikzf1,dynll1,567.0
ikzf1,itgb2,454.0
ikzf1,clec12a,483.0
ikzf1,slfn2,761.0
ikzf1,evi2a,717.0
ikzf1,h1f0,852.0
ikzf1,cdk17,475.0
ikzf1,samsn1,626.0
ikzf1,ppm1g,655.0
ikzf1,mki67,555.0
ikzf1,hsd3b7,409.0
ikzf1,rag2,1295.0
ikzf1,pdcd4,1060.0
ikzf1,wls,816.0
ikzf1,cnn3,636.0
ikzf1,usp11,725.0
ikzf1,rgs19,697.0
ikzf1,klf6,442.0
ikzf1,coro1a,647.0
ikzf1,selenop,607.0
ikzf1,itga6,476.0
ikzf1,mmrn1,1079.0
ikzf1,cpq,718.0
ikzf1,gbp9,489.0
ikzf1,abcg3,533.0
ikzf1,uhrf1,490.0
ikzf1,fcrl1,711.0
ikzf1,myc,451.0
ikzf1,rgs2,732.0
ikzf1,slamf1,859.0
ikzf1,ly9,563.0
ikzf1,plscr4,439.0
ikzf1,cks1b,627.0
ikzf1,ccr7,405.0
ikzf1,gas2l3,575.0
ikzf1,plxdc2,745.0
ikzf1,uap1l1,592.0
ikzf1,rnf38,453.0
ikzf1,plcl1,552.0
ikzf1,gng2,535.0
ikzf1,lsp1,528.0
ikzf1,zfp367,644.0
ikzf1,ubash3a,361.0
ikzf1,mycn,454.0
ikzf1,lars2,624.0
ikzf1,gimap1,463.0
ikzf1,bcl2,549.0
ikzf1,wfdc2,618.0
ikzf1,il17ra,735.0
ikzf1,lyn,526.0
ikzf1,hmgb2,715.0
ikzf1,cd53,744.0
ikzf1,itsn1,699.0
ikzf1,ccdc112,466.0
ikzf1,fads1,568.0
ikzf1,flt3,974.0
ikzf1,top2a,788.0
ikzf1,gbp4,470.0
ikzf1,cbfb,607.0
ikzf1,epsti1,617.0
ikzf1,5430427o19rik,521.0
ikzf1,mcm7,423.0
ikzf1,tmem14c,814.0
ikzf1,klf3,430.0
ikzf1,nwd1,543.0
ikzf1,ifi27,752.0
ikzf1,st8sia4,640.0
ikzf1,erp29,474.0
ikzf1,il17re,811.0
ikzf1,npm1,629.0
ikzf1,tm6sf1,921.0
ikzf1,hdac7,479.0
ikzf1,mef2c,765.0
ikzf1,aplp2,616.0
ikzf1,vamp1,845.0
ikzf1,stard4,508.0
ikzf1,tubb4b,546.0
ikzf1,tifab,417.0
ikzf1,sp100,550.0
ikzf1,hspe1,572.0
ikzf1,mllt3,415.0
ikzf1,clu,479.0
ikzf1,arhgap27,683.0
ikzf1,gmnn,647.0
ikzf1,haao,736.0
ikzf1,foxo1,391.0
ikzf1,blnk,705.0
ikzf1,card11,371.0
ikzf1,mcm5,518.0
ikzf1,ncapd2,555.0
ikzf1,tpm4,518.0
ikzf1,inhba,259.0
ikzf1,prss57,715.0
ikzf1,nlrc3,582.0
ikzf1,cd55,563.0
ikzf1,h2-dma,349.0
ikzf1,abhd17b,595.0
ikzf1,ifitm1,741.0
ikzf1,parp8,425.0
ikzf1,cd48,222.0
ikzf1,eng,413.0
ikzf1,ube2l6,413.0
ikzf1,mogs,788.0
ikzf1,btg2,500.0
ikzf1,coq8a,441.0
ikzf1,ggta1,510.0
ikzf1,gimap8,488.0
ikzf1,siglecg,548.0
ikzf1,gaa,401.0
ikzf1,prps2,477.0
ikzf1,rps27l,519.0
ikzf1,sat1,484.0
ikzf1,adssl1,381.0
ikzf1,gm2a,387.0
ikzf1,arhgef18,884.0
ikzf1,trpv2,448.0
ikzf1,hnrnpab,455.0
ikzf1,ptpre,351.0
ikzf1,dpp4,478.0
ikzf1,dusp1,358.0
ikzf1,cdk6,529.0
ikzf1,dock11,389.0
ikzf1,h2-q6,772.0
ikzf1,oas2,565.0
ikzf1,vamp5,413.0
ikzf1,mpzl1,509.0
ikzf1,atp8b4,468.0
ikzf1,myo5a,666.0
ikzf1,prim1,421.0
ikzf1,p2ry14,395.0
ikzf1,otub2,472.0
ikzf1,satb1,366.0
ikzf1,cers4,483.0
ikzf1,zfp422,364.0
ikzf1,slc18a1,309.0
ikzf1,notch1,312.0
ikzf1,vav3,308.0
ikzf1,uqcr11,494.0
ikzf1,rras,354.0
ikzf1,slc25a5,408.0
ikzf1,tmem206,342.0
ikzf1,kit,301.0
ikzf1,trim47,446.0
ikzf1,atpif1,529.0
ikzf1,fam171b,514.0
ikzf1,stk10,441.0
ikzf1,slc2a3,438.0
ikzf1,taldo1,619.0
ikzf1,rnf213,617.0
ikzf1,rnf13,520.0
ikzf1,zmiz1,314.0
ikzf1,pld4,679.0
ikzf1,rnase6,384.0
ikzf1,otulinl,369.0
ikzf1,trib3,323.0
ikzf1,hlf,386.0
ikzf1,ghr,414.0
ikzf1,tmem176b,417.0
ikzf1,cav2,377.0
ikzf1,angpt1,215.0
ikzf1,n4bp3,360.0
ikzf1,slc26a11,488.0
ikzf1,cct2,372.0
ikzf1,abcg2,405.0
ikzf1,zyx,285.0
ikzf1,h2-ob,243.0
ikzf1,ramp1,298.0
ikzf1,cd244a,375.0
ikzf1,vegfc,298.0
ikzf1,ap1s2,267.0
ikzf1,arhgap15,399.0
ikzf1,fgd2,332.0
ikzf1,ptgs1,230.0
ikzf1,hid1,324.0
ikzf1,spc24,560.0
ikzf1,sell,422.0
ikzf1,ifi213,336.0
ikzf1,tspan13,392.0
ikzf1,s100a6,346.0
ikzf1,ipcef1,626.0
ikzf1,pola2,365.0
ikzf1,gda,423.0
ikzf1,nt5c3,300.0
ikzf1,tspan3,261.0
ikzf1,npdc1,318.0
ikzf1,trim59,338.0
ikzf1,cyfip2,372.0
ikzf1,tsc22d3,303.0
ikzf1,lgals1,650.0
ikzf1,man1a,336.0
ikzf1,irf8,358.0
ikzf1,golm1,366.0
ikzf1,btla,381.0
ikzf1,icos,479.0
ikzf1,cd44,206.0
ikzf1,ifi209,446.0
ikzf1,ctr9,288.0
ikzf1,ltb,227.0
ikzf1,arhgef39,259.0
ikzf1,eepd1,272.0
ikzf1,pgrmc1,446.0
ikzf1,fut7,307.0
ikzf1,stk17b,231.0
ikzf1,rhof,294.0
ikzf1,slc43a2,545.0
ikzf1,lgmn,327.0
ikzf1,lactb,308.0
ikzf1,gbp2,402.0
ikzf1,arl11,259.0
ikzf1,fam171a1,393.0
ikzf1,sytl1,567.0
ikzf1,sla,561.0
ikzf1,pag1,276.0
ikzf1,cst7,315.0
ikzf1,ankrd44,408.0
ikzf1,prr5,364.0
ikzf1,sdc1,261.0
ikzf1,ccng2,332.0
ikzf1,ankrd33b,341.0
ikzf1,fdft1,282.0
ikzf1,ldhb,259.0
ikzf1,esr1,249.0
ikzf1,bdh2,255.0
ikzf1,slc39a6,279.0
ikzf1,cox6a1,281.0
ikzf1,tfec,369.0
ikzf1,def8,341.0
ikzf1,tfr2,382.0
ikzf1,maged2,286.0
ikzf1,efna1,426.0
ikzf1,dok2,263.0
ikzf1,dennd2d,220.0
ikzf1,tinagl1,217.0
ikzf1,igfbp4,324.0
ikzf1,rpl41,339.0
ikzf1,rftn1,249.0
ikzf1,ell2,249.0
ikzf1,pf4,247.0
ikzf1,csf1r,251.0
ikzf1,adamtsl5,224.0
ikzf1,cd7,551.0
ikzf1,gm5111,234.0
ikzf1,itgb5,332.0
ikzf1,chil5,377.0
ikzf1,plk2,150.0
ikzf1,jpt1,414.0
ikzf1,cfp,273.0
ikzf1,cbx7,209.0
ikzf1,amigo2,183.0
ikzf1,il18bp,166.0
ikzf1,nupr1,207.0
ikzf1,cd38,256.0
ikzf1,ebi3,221.0
ikzf1,rasa4,353.0
ikzf1,chst2,293.0
ikzf1,plxnc1,228.0
ikzf1,paqr5,362.0
ikzf1,rora,213.0
ikzf1,ybx1,241.0
ikzf1,msmo1,231.0
ikzf1,smpdl3a,345.0
ikzf1,gpr171,286.0
ikzf1,ptger2,218.0
ikzf1,tnfaip2,284.0
ikzf1,emb,198.0
ikzf1,tmsb4x,237.0
ikzf1,gpr65,428.0
ikzf1,tgm2,195.0
ikzf1,lag3,252.0
ikzf1,plxna1,245.0
ikzf1,slco3a1,195.0
ikzf1,ccl3,160.0
ikzf1,fgfr3,236.0
ikzf1,serpinb1a,245.0
ikzf1,ifitm3,246.0
ikzf1,tmem268,186.0
ikzf1,pkia,207.0
ikzf1,apoe,240.0
ikzf1,klrd1,180.0
ikzf1,mctp2,218.0
ikzf1,jam2,189.0
ikzf1,mpeg1,337.0
ikzf1,tspan2,198.0
ikzf1,ndnf,129.0
ikzf1,slc29a1,198.0
ikzf1,mtus1,195.0
ikzf1,kcnk5,168.0
ikzf1,ndrg2,199.0
ikzf1,tapt1,173.0
ikzf1,meis1,293.0
ikzf1,prune2,150.0
ikzf1,slc16a11,275.0
ikzf1,f11r,152.0
ikzf1,plek,140.0
ikzf1,ifi27l2a,155.0
ikzf1,creg1,262.0
ikzf1,itgam,177.0
ikzf1,ctss,170.0
ikzf1,spns2,253.0
ikzf1,slc16a10,146.0
ikzf1,neurl3,245.0
ikzf1,flna,131.0
ikzf1,slc35d3,147.0
ikzf1,nckap1,138.0
ikzf1,pear1,156.0
ikzf1,pbx1,135.0
ikzf1,osgin1,137.0
ikzf1,ctsw,122.0
ikzf1,cox7b,110.0
ikzf1,hacd4,208.0
ikzf1,app,203.0
ikzf1,kif17,191.0
ikzf1,cd27,190.0
ikzf1,rab38,105.0
ikzf1,sema3d,109.0
ikzf1,slc44a2,172.0
ikzf1,igf1,170.0
ikzf1,gimap3,169.0
ikzf1,kbtbd11,106.0
ikzf1,clec2i,166.0
ikzf1,xdh,163.0
ikzf1,emp1,163.0
ikzf1,nfia,159.0
ikzf1,irf6,158.0
ikzf1,rp2,157.0
ikzf1,il18rap,153.0
ikzf1,spns3,144.0
ikzf1,klhl4,143.0
ikzf1,slc18a2,131.0
ikzf1,arrdc4,130.0
ikzf1,ccdc136,125.0
ikzf1,il12a,124.0
ikzf1,fgd5,123.0
ikzf1,ctnnal1,117.0
ikzf1,rhbdf1,115.0
ikzf1,scrn1,113.0
ikzf1,cttn,111.0
ikzf1,casp12,104.0
ikzf1,nsmf,103.0
irf8,h2-q6,3060.0
irf8,mpeg1,2481.0
irf8,pf4,2953.0
irf8,gpr18,2631.0
irf8,cd53,1647.0
irf8,naip6,1758.0
irf8,napsa,1513.0
irf8,rbpms,1353.0
irf8,lsp1,1170.0
irf8,clec12a,1286.0
irf8,cfp,1563.0
irf8,inhba,1289.0
irf8,wfdc17,1085.0
irf8,gbp9,869.0
irf8,erp29,782.0
irf8,nceh1,1039.0
irf8,ly86,1391.0
irf8,gbp2,1221.0
irf8,arid5a,741.0
irf8,mettl7a1,918.0
irf8,rnf213,675.0
irf8,elf1,1682.0
irf8,uba7,557.0
irf8,unc93b1,717.0
irf8,bc035044,714.0
irf8,cd74,799.0
irf8,il18bp,776.0
irf8,gbp4,482.0
irf8,fgd2,997.0
irf8,clec1a,542.0
irf8,slc43a2,1519.0
irf8,slfn2,537.0
irf8,epsti1,604.0
irf8,vav3,571.0
irf8,pirb,902.0
irf8,samsn1,472.0
irf8,laptm5,645.0
irf8,mef2c,949.0
irf8,atp8b4,799.0
irf8,selplg,489.0
irf8,p2ry14,411.0
irf8,parvg,391.0
irf8,selenop,855.0
irf8,il12a,450.0
irf8,fcrl1,472.0
irf8,tm6sf1,1299.0
irf8,ctss,393.0
irf8,apoe,612.0
irf8,ebi3,367.0
irf8,ccl3,386.0
irf8,rhoh,369.0
irf8,me2,536.0
irf8,zfp62,904.0
irf8,ikzf1,610.0
irf8,angpt1,430.0
irf8,zfp658,307.0
irf8,gng2,449.0
irf8,slc39a13,405.0
irf8,slc18a1,380.0
irf8,rnase6,371.0
irf8,cd48,475.0
irf8,upp1,681.0
irf8,sp100,420.0
irf8,rarb,392.0
irf8,hspe1,319.0
irf8,ncf1,406.0
irf8,cpq,355.0
irf8,syk,328.0
irf8,chil5,521.0
irf8,cttn,319.0
irf8,lcp1,430.0
irf8,dock10,351.0
irf8,arhgdib,461.0
irf8,ube2l6,323.0
irf8,kazald1,433.0
irf8,h2-ob,488.0
irf8,dusp5,302.0
irf8,itgal,510.0
irf8,arrdc4,267.0
irf8,dennd2d,569.0
irf8,itgb2,270.0
irf8,pde1b,250.0
irf8,blnk,276.0
irf8,nudt19,215.0
irf8,haao,289.0
irf8,trpv2,387.0
irf8,tespa1,404.0
irf8,ranbp1,294.0
irf8,tbc1d5,208.0
irf8,vamp1,190.0
irf8,tmem173,277.0
irf8,oas2,401.0
irf8,plk2,297.0
irf8,fut7,412.0
irf8,pld4,237.0
irf8,tyrobp,314.0
irf8,tmem206,277.0
irf8,zfp367,372.0
irf8,kctd12,442.0
irf8,igf1,213.0
irf8,xrcc6,310.0
irf8,plek,229.0
irf8,ifitm3,194.0
irf8,mgat1,214.0
irf8,itgb7,282.0
irf8,tbxa2r,318.0
irf8,gfi1b,406.0
irf8,itpr2,266.0
irf8,ldhb,243.0
irf8,serpina3g,186.0
irf8,serpina3f,186.0
irf8,cst7,241.0
irf8,txnip,239.0
irf8,dhrs3,227.0
irf8,rusc2,286.0
irf8,arl11,161.0
irf8,cd33,180.0
irf8,tes,290.0
irf8,ifi209,202.0
irf8,hacd4,258.0
irf8,mcm7,135.0
irf8,plin3,292.0
irf8,arhgap15,157.0
irf8,mcm4,138.0
irf8,gimap5,216.0
irf8,ccr9,186.0
irf8,tbxas1,192.0
irf8,rassf2,212.0
irf8,ptgs1,133.0
irf8,rp2,337.0
irf8,siglecg,226.0
irf8,eng,207.0
irf8,tubb4b,326.0
irf8,tifab,169.0
irf8,sgms1,163.0
irf8,lonp2,164.0
irf8,wls,198.0
irf8,gm4951,148.0
irf8,arhgef39,142.0
irf8,cbfb,158.0
irf8,tfec,136.0
irf8,s100a6,261.0
irf8,csf1r,257.0
irf8,h2-dma,126.0
irf8,osgin1,241.0
irf8,eepd1,238.0
irf8,notch1,235.0
irf8,pdcd4,233.0
irf8,ampd2,229.0
irf8,ptger2,124.0
irf8,stk10,114.0
irf8,dok2,137.0
irf8,atp1a3,215.0
irf8,cd244a,193.0
irf8,xdh,192.0
irf8,sult1a1,189.0
irf8,xpc,109.0
irf8,slc26a11,186.0
irf8,scarf1,177.0
irf8,cipc,177.0
irf8,ipcef1,176.0
irf8,gas2l3,164.0
irf8,slc35d3,158.0
irf8,gcsam,155.0
irf8,kbtbd11,151.0
irf8,cdk19,150.0
irf8,gm1966,149.0
irf8,meis1,147.0
irf8,card6,139.0
irf8,atpif1,136.0
irf8,myo5a,131.0
irf8,nt5c3,130.0
irf8,serp1,125.0
irf8,il7r,123.0
irf8,card11,123.0
irf8,pkn3,119.0
irf8,zbtb20,117.0
irf8,esr1,111.0
irf8,itgam,103.0
irf8,nupr1,102.0
irf8,hck,102.0
irf8,myc,553.0
mef2c,klf6,170.0
mef2c,ccl3,141.0
mef2c,obscn,167.0
meis1,depp1,3237.0
meis1,pirb,2580.0
meis1,neurl3,2697.0
meis1,ptgs1,2282.0
meis1,bpifc,2185.0
meis1,npdc1,1984.0
meis1,meis1,1172.0
meis1,arid5a,1260.0
meis1,cd69,1437.0
meis1,hoxa9,1161.0
meis1,itgb2,1775.0
meis1,cd33,1585.0
meis1,ssh2,1585.0
meis1,mettl7a1,1543.0
meis1,spc24,1508.0
meis1,abcg2,1654.0
meis1,wfdc17,1094.0
meis1,tes,1572.0
meis1,lonp2,1386.0
meis1,fut7,1401.0
meis1,spi1,1218.0
meis1,otulinl,1364.0
meis1,evi2a,1190.0
meis1,angpt1,2057.0
meis1,serpinb6a,1216.0
meis1,uqcr11,1205.0
meis1,hacd4,1226.0
meis1,lactb,1169.0
meis1,emb,1223.0
meis1,selplg,866.0
meis1,pbld2,1099.0
meis1,xdh,714.0
meis1,adgrg3,1354.0
meis1,gsn,1109.0
meis1,nfe2,1109.0
meis1,nr3c2,941.0
meis1,man1a,1010.0
meis1,slc9a9,826.0
meis1,dynll1,624.0
meis1,klf3,849.0
meis1,txnip,1181.0
meis1,zfp367,809.0
meis1,tespa1,980.0
meis1,rel,939.0
meis1,vav3,1010.0
meis1,il1r1,613.0
meis1,mecom,1001.0
meis1,zfp658,775.0
meis1,znrf2,955.0
meis1,pafah2,562.0
meis1,atp8b4,864.0
meis1,dusp6,678.0
meis1,h2-dma,803.0
meis1,syk,815.0
meis1,xrcc6,693.0
meis1,pag1,784.0
meis1,slc26a11,630.0
meis1,sgms1,570.0
meis1,rasal3,842.0
meis1,mpo,654.0
meis1,chst2,1263.0
meis1,btla,644.0
meis1,myo5a,904.0
meis1,selenop,664.0
meis1,otub2,716.0
meis1,clec12a,1410.0
meis1,ptpre,706.0
meis1,ghr,720.0
meis1,camsap2,697.0
meis1,il12a,702.0
meis1,laptm5,621.0
meis1,serp1,658.0
meis1,gp9,609.0
meis1,anxa5,663.0
meis1,samsn1,768.0
meis1,mtus1,753.0
meis1,mcm7,690.0
meis1,ampd2,750.0
meis1,tinagl1,815.0
meis1,nwd1,474.0
meis1,fgd2,668.0
meis1,lars2,677.0
meis1,coro7,523.0
meis1,tmem123,621.0
meis1,gaa,522.0
meis1,fuca2,584.0
meis1,tspan3,657.0
meis1,gstm1,727.0
meis1,foxo1,673.0
meis1,mpzl1,594.0
meis1,dock10,495.0
meis1,slbp,598.0
meis1,cd63,748.0
meis1,parp8,564.0
meis1,chrnb1,538.0
meis1,itsn1,410.0
meis1,ccng2,627.0
meis1,spns2,430.0
meis1,abhd17b,604.0
meis1,arhgdib,475.0
meis1,cyfip2,546.0
meis1,trim16,502.0
meis1,cox6a1,632.0
meis1,gm1966,422.0
meis1,csf3r,703.0
meis1,arhgap27,538.0
meis1,fut8,491.0
meis1,akna,495.0
meis1,ebi3,583.0
meis1,erp29,453.0
meis1,nudt19,646.0
meis1,ica1,521.0
meis1,vdr,559.0
meis1,sp100,587.0
meis1,pbx1,513.0
meis1,rarb,374.0
meis1,serpina3g,730.0
meis1,me2,533.0
meis1,vamp5,448.0
meis1,slco3a1,497.0
meis1,ctsl,571.0
meis1,pdcd4,367.0
meis1,irak3,550.0
meis1,tfr2,523.0
meis1,mgat1,401.0
meis1,plk2,617.0
meis1,cish,395.0
meis1,ctr9,503.0
meis1,cdk6,587.0
meis1,acap1,544.0
meis1,cd55,365.0
meis1,tsc22d3,627.0
meis1,lcp1,523.0
meis1,sh2d5,398.0
meis1,cdt1,410.0
meis1,dusp1,535.0
meis1,slc39a13,369.0
meis1,s100a6,416.0
meis1,rftn1,508.0
meis1,hid1,502.0
meis1,nrros,520.0
meis1,cks1b,390.0
meis1,rps27l,366.0
meis1,rhoh,444.0
meis1,elf1,331.0
meis1,atp1a3,447.0
meis1,ctsg,407.0
meis1,hmgb2,532.0
meis1,cipc,367.0
meis1,plek,353.0
meis1,nupr1,537.0
meis1,slc25a5,496.0
meis1,zyx,284.0
meis1,plcl1,483.0
meis1,parvg,344.0
meis1,afdn,224.0
meis1,rnf125,343.0
meis1,mogs,404.0
meis1,maml3,295.0
meis1,upp1,392.0
meis1,lyn,352.0
meis1,rhof,437.0
meis1,ranbp1,378.0
meis1,adssl1,367.0
meis1,pf4,255.0
meis1,prnp,327.0
meis1,tmem14c,315.0
meis1,ell2,372.0
meis1,tmem206,277.0
meis1,arl11,451.0
meis1,pear1,378.0
meis1,dhrs3,348.0
meis1,il18rap,297.0
meis1,rgs2,285.0
meis1,gramd1a,257.0
meis1,plin3,252.0
meis1,coro1a,273.0
meis1,cd244a,273.0
meis1,dck,320.0
meis1,st8sia4,207.0
meis1,vamp1,259.0
meis1,itgal,264.0
meis1,kif17,439.0
meis1,tifab,424.0
meis1,rnf13,352.0
meis1,kctd12,267.0
meis1,trib3,333.0
meis1,cdk17,310.0
meis1,lsp1,278.0
meis1,tmem37,281.0
meis1,arhgef39,365.0
meis1,prim1,314.0
meis1,slc44a2,335.0
meis1,dennd2d,354.0
meis1,gas2l3,303.0
meis1,ankrd44,294.0
meis1,obsl1,572.0
meis1,clca3a1,366.0
meis1,btg2,232.0
meis1,pld4,290.0
meis1,rnf38,321.0
meis1,arhgap18,275.0
meis1,nsmf,334.0
meis1,cttn,214.0
meis1,tbc1d5,206.0
meis1,ndrg2,272.0
meis1,cdk19,236.0
meis1,tyrobp,328.0
meis1,cbfb,354.0
meis1,rpl41,320.0
meis1,ppm1g,276.0
meis1,ncapd2,197.0
meis1,stk17b,194.0
meis1,cbx7,275.0
meis1,eepd1,285.0
meis1,klf6,279.0
meis1,arhgap29,271.0
meis1,ccl3,255.0
meis1,tubb4b,283.0
meis1,slc16a10,271.0
meis1,spns3,328.0
meis1,slfn2,279.0
meis1,app,281.0
meis1,rgs19,315.0
meis1,bc035044,306.0
meis1,ubash3a,263.0
meis1,nceh1,202.0
meis1,dtl,279.0
meis1,msmo1,261.0
meis1,tapt1,250.0
meis1,cpq,307.0
meis1,car2,268.0
meis1,slc18a1,286.0
meis1,dusp5,247.0
meis1,sdc2,317.0
meis1,pygl,278.0
meis1,gfi1b,289.0
meis1,chil5,313.0
meis1,snap23,247.0
meis1,nt5c3,234.0
meis1,slc6a15,429.0
meis1,ap1s2,275.0
meis1,csgalnact1,303.0
meis1,capg,198.0
meis1,unc93b1,252.0
meis1,panx1,220.0
meis1,ucp2,218.0
meis1,arrdc4,235.0
meis1,p2rx1,223.0
meis1,ikzf1,238.0
meis1,gm2a,242.0
meis1,ptger2,230.0
meis1,gdf3,398.0
meis1,fcrl1,283.0
meis1,stk10,215.0
meis1,def8,160.0
meis1,efna1,222.0
meis1,ankrd33b,212.0
meis1,anxa2,254.0
meis1,fdft1,217.0
meis1,ppcdc,191.0
meis1,cd44,236.0
meis1,hdac7,199.0
meis1,slc39a6,257.0
meis1,tgm2,220.0
meis1,icos,193.0
meis1,cpne8,193.0
meis1,arhgap15,200.0
meis1,tipin,204.0
meis1,ctss,221.0
meis1,plekhb1,225.0
meis1,stxbp1,212.0
meis1,pstpip1,191.0
meis1,elovl5,134.0
meis1,tm6sf1,175.0
meis1,mllt3,181.0
meis1,mcm4,181.0
meis1,aplp2,183.0
meis1,itpr2,174.0
meis1,ccdc112,188.0
meis1,gng11,207.0
meis1,frmd6,195.0
meis1,stard4,174.0
meis1,zfp62,190.0
meis1,napsa,231.0
meis1,c1rl,179.0
meis1,tmsb4x,167.0
meis1,emp1,177.0
meis1,clec2i,192.0
meis1,cd53,159.0
meis1,prune2,178.0
meis1,nucb2,175.0
meis1,ifi27,160.0
meis1,trim59,155.0
meis1,fcho2,170.0
meis1,rora,197.0
meis1,fcgrt,164.0
meis1,myc,157.0
meis1,mcm5,163.0
meis1,pgrmc1,288.0
meis1,esr1,179.0
meis1,tmem268,149.0
meis1,ctnnal1,280.0
meis1,slc43a2,183.0
meis1,gda,151.0
meis1,taldo1,145.0
meis1,gstt1,137.0
meis1,arpp21,143.0
meis1,eya2,266.0
meis1,nlrc3,261.0
meis1,slc2a3,132.0
meis1,sat1,135.0
meis1,satb1,246.0
meis1,lax1,130.0
meis1,gbp9,135.0
meis1,kazald1,156.0
meis1,h2afy,135.0
meis1,ndnf,234.0
meis1,cavin2,231.0
meis1,hnrnpab,126.0
meis1,runx1t1,227.0
meis1,mctp2,128.0
meis1,lrrc8c,114.0
meis1,ggta1,115.0
meis1,cmah,222.0
meis1,ctsh,117.0
meis1,slc16a2,220.0
meis1,gmnn,123.0
meis1,ltb,213.0
meis1,siglecg,211.0
meis1,hspe1,132.0
meis1,xpc,108.0
meis1,lgmn,201.0
meis1,vegfc,199.0
meis1,cst7,198.0
meis1,naip6,195.0
meis1,osgin1,191.0
meis1,uhrf1,190.0
meis1,prkch,190.0
meis1,ptp4a3,109.0
meis1,h2-ob,179.0
meis1,runx2,178.0
meis1,cd74,178.0
meis1,ttc39b,176.0
meis1,jpt1,176.0
meis1,ramp1,172.0
meis1,adgrg1,172.0
meis1,slc29a1,171.0
meis1,cct2,171.0
meis1,pde1c,169.0
meis1,fam171b,169.0
meis1,paqr5,162.0
meis1,rasa4,160.0
meis1,drc7,156.0
meis1,slc22a3,154.0
meis1,gpx3,154.0
meis1,enpp5,152.0
meis1,shroom4,151.0
meis1,tbxas1,147.0
meis1,kit,147.0
meis1,coq8a,145.0
meis1,dach1,144.0
meis1,rbpms,141.0
meis1,gm973,139.0
meis1,cdkn1c,138.0
meis1,ttll7,135.0
meis1,tnfaip2,135.0
meis1,npm1,135.0
meis1,socs2,134.0
meis1,rusc2,134.0
meis1,fgfr3,134.0
meis1,mef2c,131.0
meis1,tcaf1,129.0
meis1,cd93,129.0
meis1,tfpi,126.0
meis1,haao,125.0
