Gene1,Gene2,Score
gfi1b,fcgr2b,181.0
gfi1b,nup155,180.0
gfi1b,irf9,180.0
gfi1b,mdn1,179.0
gfi1b,hspa1a,179.0
gfi1b,cdc45,179.0
gfi1b,atf7,179.0
gfi1b,immt,178.0
gfi1b,cdca4,176.0
gfi1b,satb1,174.0
gfi1b,tmem50b,173.0
gfi1b,plin3,173.0
gfi1b,dhx33,173.0
gfi1b,tpx2,172.0
gfi1b,sfxn1,172.0
gfi1b,ino80d,172.0
gfi1b,hells,172.0
gfi1b,acot9,172.0
gfi1b,ppp1r15a,171.0
gfi1b,slc2a3,170.0
gfi1b,ndc1,170.0
gfi1b,tbc1d5,169.0
gfi1b,mcm10,167.0
gfi1b,ctsz,167.0
gfi1b,bysl,167.0
gfi1b,zfp367,165.0
gfi1b,cenpe,165.0
gfi1b,itch,164.0
gfi1b,sf3b3,163.0
gfi1b,ahcyl1,163.0
gfi1b,setd2,162.0
gfi1b,micu1,162.0
gfi1b,fuca2,162.0
gfi1b,ifi203,161.0
gfi1b,eftud2,161.0
gfi1b,tars,160.0
gfi1b,arcn1,160.0
gfi1b,rad21,159.0
gfi1b,mtfr1,159.0
gfi1b,atp6ap1,159.0
gfi1b,arl6ip6,158.0
gfi1b,nup85,156.0
gfi1b,kif11,156.0
gfi1b,fbxw11,156.0
gfi1b,cdc6,156.0
gfi1b,ccnb2,156.0
gfi1b,tmem229b,155.0
gfi1b,erlin1,155.0
gfi1b,rad51,154.0
gfi1b,rab38,154.0
gfi1b,lactb,154.0
gfi1b,hdac7,154.0
gfi1b,slc35b4,153.0
gfi1b,cyb5r1,153.0
gfi1b,seh1l,152.0
gfi1b,maml3,151.0
gfi1b,fam76b,151.0
gfi1b,mtor,150.0
gfi1b,eif3b,150.0
gfi1b,nop2,149.0
gfi1b,golim4,149.0
gfi1b,ube2l6,148.0
gfi1b,syk,148.0
gfi1b,odc1,148.0
gfi1b,tcirg1,147.0
gfi1b,dcaf13,147.0
gfi1b,mief1,146.0
gfi1b,ddx1,146.0
gfi1b,slbp,145.0
gfi1b,gbp3,145.0
gfi1b,dhfr,145.0
gfi1b,ptgr1,144.0
gfi1b,hexa,144.0
gfi1b,fam136a,144.0
gfi1b,txnip,143.0
gfi1b,rpp40,143.0
gfi1b,bcap29,143.0
gfi1b,tor3a,142.0
gfi1b,prmt5,142.0
gfi1b,fam189b,142.0
gfi1b,taf12,140.0
gfi1b,nampt,140.0
gfi1b,kctd12,140.0
gfi1b,ostm1,139.0
gfi1b,dnajc5,139.0
gfi1b,osbpl1a,138.0
gfi1b,hars,138.0
gfi1b,fes,138.0
gfi1b,art4,138.0
gfi1b,tmem246,137.0
gfi1b,farsb,137.0
gfi1b,tk1,136.0
gfi1b,ndufs1,136.0
gfi1b,fem1a,136.0
gfi1b,rfc5,135.0
gfi1b,mtrex,135.0
gfi1b,atrn,135.0
gfi1b,pla2g12a,134.0
gfi1b,ipo9,134.0
gfi1b,iars,134.0
gfi1b,vav1,133.0
gfi1b,slc16a1,133.0
gfi1b,rabggtb,133.0
gfi1b,mis12,133.0
gfi1b,il27ra,133.0
gfi1b,hdac2,132.0
gfi1b,eaf1,132.0
gfi1b,ccne2,131.0
gfi1b,tmem184c,130.0
gfi1b,rgcc,130.0
gfi1b,ppp1cb,130.0
gfi1b,naprt,130.0
gfi1b,prelid3b,129.0
gfi1b,lonp1,129.0
gfi1b,wsb1,128.0
gfi1b,tec,128.0
gfi1b,synj1,128.0
gfi1b,gfm1,127.0
gfi1b,tifab,126.0
gfi1b,psme3,126.0
gfi1b,tmx4,125.0
gfi1b,ccna2,125.0
gfi1b,tes,124.0
gfi1b,lap3,124.0
gfi1b,tubgcp3,123.0
gfi1b,fgl2,123.0
gfi1b,fam102b,123.0
gfi1b,wdhd1,122.0
gfi1b,gm1966,122.0
gfi1b,cd69,122.0
gfi1b,cd48,122.0
gfi1b,tmem33,121.0
gfi1b,slc25a38,121.0
gfi1b,selenbp1,121.0
gfi1b,phf10,121.0
gfi1b,h2afx,121.0
gfi1b,abce1,121.0
gfi1b,psmd9,120.0
gfi1b,mfsd14b,120.0
gfi1b,far1,120.0
gfi1b,cul3,120.0
gfi1b,cs,120.0
gfi1b,shmt1,119.0
gfi1b,ctla2a,119.0
gfi1b,ncapg2,118.0
gfi1b,ints13,118.0
gfi1b,gtf2f1,118.0
gfi1b,ctr9,118.0
gfi1b,kif20b,117.0
gfi1b,cybc1,117.0
gfi1b,tomm40,116.0
gfi1b,rad51ap1,116.0
gfi1b,lonp2,116.0
gfi1b,hyou1,116.0
gfi1b,ndufv1,115.0
gfi1b,cks2,115.0
gfi1b,ccl9,115.0
gfi1b,zfp35,114.0
gfi1b,zfp322a,114.0
gfi1b,btaf1,114.0
gfi1b,tmx3,113.0
gfi1b,slc25a46,113.0
gfi1b,sesn1,113.0
gfi1b,ifrd2,113.0
gfi1b,nsun2,112.0
gfi1b,agps,112.0
gfi1b,ppat,111.0
gfi1b,hat1,111.0
gfi1b,zmiz1,110.0
gfi1b,abcb8,110.0
gfi1b,pfkfb3,109.0
gfi1b,dck,109.0
gfi1b,sec24d,108.0
gfi1b,me2,108.0
gfi1b,ints8,108.0
gfi1b,xrcc6,107.0
gfi1b,sdf2l1,107.0
gfi1b,cd53,107.0
gfi1b,acly,107.0
gfi1b,slc20a1,106.0
gfi1b,atad1,106.0
gfi1b,mtr,105.0
gfi1b,etf1,105.0
gfi1b,edem1,105.0
gfi1b,cse1l,105.0
gfi1b,ckap2l,105.0
gfi1b,spc24,104.0
gfi1b,psmg2,104.0
gfi1b,ppm1f,104.0
gfi1b,tfg,103.0
gfi1b,prep,103.0
gfi1b,metap1,103.0
gfi1b,kif22,103.0
gfi1b,aldh9a1,103.0
gfi1b,prkcq,102.0
gfi1b,kat7,102.0
gfi1b,abcb10,102.0
gfi1b,rnf38,101.0
hcfc1,prim1,2182.0
hcfc1,polr1b,2182.0
hcfc1,tmem206,2176.0
hcfc1,spc25,2052.0
hcfc1,atp11c,2514.0
hcfc1,ahcyl1,2302.0
hcfc1,kpna3,2128.0
hcfc1,rpp40,2053.0
hcfc1,4833439l19rik,2079.0
hcfc1,mtr,2130.0
hcfc1,slc35b4,1997.0
hcfc1,ndufv1,2026.0
hcfc1,cdca5,2061.0
hcfc1,knstrn,2264.0
hcfc1,itpr1,1959.0
hcfc1,zfp451,2149.0
hcfc1,tmem33,1943.0
hcfc1,snrnp200,1943.0
hcfc1,dhx33,2056.0
hcfc1,inpp5b,2034.0
hcfc1,cdca8,1980.0
hcfc1,mrpl20,2152.0
hcfc1,dus1l,2016.0
hcfc1,eif2b1,2217.0
hcfc1,timm29,2139.0
hcfc1,mpi,2076.0
hcfc1,rpa2,1918.0
hcfc1,ifrd2,1995.0
hcfc1,abl1,1884.0
hcfc1,lig1,1830.0
hcfc1,cenpo,1822.0
hcfc1,dnm1l,1904.0
hcfc1,abce1,2136.0
hcfc1,itch,2066.0
hcfc1,tmem43,1822.0
hcfc1,rangap1,1786.0
hcfc1,9430015g10rik,1871.0
hcfc1,nuf2,2100.0
hcfc1,otud4,1873.0
hcfc1,mcm3,1901.0
hcfc1,nudcd1,1769.0
hcfc1,ndc1,1886.0
hcfc1,psmd6,2357.0
hcfc1,sesn1,1797.0
hcfc1,rrm1,2023.0
hcfc1,slc35e1,2216.0
hcfc1,zfp24,1923.0
hcfc1,arid5a,1905.0
hcfc1,jarid2,1750.0
hcfc1,bub1b,1833.0
hcfc1,ddx1,2304.0
hcfc1,rad51,1807.0
hcfc1,dnajc11,2243.0
hcfc1,ubac1,1923.0
hcfc1,itsn1,1856.0
hcfc1,ado,1829.0
hcfc1,rptor,1953.0
hcfc1,mars,1716.0
hcfc1,clptm1l,2192.0
hcfc1,ddx20,2181.0
hcfc1,wdr4,2089.0
hcfc1,prpf4,1652.0
hcfc1,fbxw11,1764.0
hcfc1,acly,1711.0
hcfc1,lonp1,1892.0
hcfc1,cdc6,1837.0
hcfc1,mdn1,2142.0
hcfc1,top3b,1994.0
hcfc1,rprd1b,1774.0
hcfc1,sec23ip,1701.0
hcfc1,hars,2067.0
hcfc1,ncln,1685.0
hcfc1,tpx2,1968.0
hcfc1,nploc4,2048.0
hcfc1,tbl3,2018.0
hcfc1,abcb8,1770.0
hcfc1,racgap1,1953.0
hcfc1,plaa,1752.0
hcfc1,cdc45,1650.0
hcfc1,lrrc59,2262.0
hcfc1,gfm1,2328.0
hcfc1,hus1,2196.0
hcfc1,nup155,2136.0
hcfc1,acox3,2121.0
hcfc1,zfp35,2163.0
hcfc1,nolc1,1984.0
hcfc1,fem1a,1594.0
hcfc1,mief1,2229.0
hcfc1,armt1,1733.0
hcfc1,api5,2277.0
hcfc1,bysl,1974.0
hcfc1,immt,1564.0
hcfc1,nsun2,1982.0
hcfc1,rfc4,2054.0
hcfc1,eftud2,1912.0
hcfc1,chordc1,1994.0
hcfc1,slc19a1,1864.0
hcfc1,ndufs1,1664.0
hcfc1,rtel1,2146.0
hcfc1,ftsj3,1615.0
hcfc1,wdr5,2109.0
hcfc1,hsph1,1892.0
hcfc1,mis18bp1,1835.0
hcfc1,timm50,2084.0
hcfc1,ruvbl2,2110.0
hcfc1,gtf2f1,1810.0
hcfc1,cdca3,1597.0
hcfc1,shcbp1,2156.0
hcfc1,mtrex,2113.0
hcfc1,pld3,2359.0
hcfc1,nup107,2062.0
hcfc1,psmd9,2015.0
hcfc1,mtmr6,1934.0
hcfc1,strap,2133.0
hcfc1,xpc,2097.0
hcfc1,trmt6,2137.0
hcfc1,nol9,2050.0
hcfc1,elac2,2056.0
hcfc1,dpp8,2026.0
hcfc1,tacc3,1500.0
hcfc1,pwp2,2009.0
hcfc1,kat7,1462.0
hcfc1,fem1b,1727.0
hcfc1,tubgcp2,1929.0
hcfc1,gmfb,1994.0
hcfc1,cenpe,2058.0
hcfc1,ccna2,1948.0
hcfc1,farsb,1876.0
hcfc1,slc39a6,1973.0
hcfc1,mfsd1,1944.0
hcfc1,elp2,1973.0
hcfc1,gars,1929.0
hcfc1,arl8b,1830.0
hcfc1,mfsd14b,1857.0
hcfc1,e2f4,1937.0
hcfc1,foxred1,1865.0
hcfc1,cenpk,1969.0
hcfc1,snap47,1879.0
hcfc1,kif11,1692.0
hcfc1,nup88,1556.0
hcfc1,gtf2h1,1737.0
hcfc1,wdr43,1847.0
hcfc1,rexo4,1887.0
hcfc1,atp13a1,1932.0
hcfc1,eif1ad,1569.0
hcfc1,rars,1903.0
hcfc1,eaf1,1990.0
hcfc1,dcaf13,1956.0
hcfc1,zhx1,1960.0
hcfc1,9530068e07rik,1819.0
hcfc1,nup93,1852.0
hcfc1,pik3r2,1830.0
hcfc1,abhd17b,1836.0
hcfc1,ercc8,1821.0
hcfc1,cipc,1813.0
hcfc1,otud6b,1848.0
hcfc1,mtor,1710.0
hcfc1,phf5a,1425.0
hcfc1,tab1,1941.0
hcfc1,psmd1,1847.0
hcfc1,uba2,1854.0
hcfc1,pole3,1782.0
hcfc1,dlst,1787.0
hcfc1,iars,1845.0
hcfc1,tbc1d2b,1811.0
hcfc1,stxbp4,1800.0
hcfc1,tubgcp3,1835.0
hcfc1,copb1,1819.0
hcfc1,nubp2,1921.0
hcfc1,mrpl37,1897.0
hcfc1,prmt7,1817.0
hcfc1,nus1,1826.0
hcfc1,ubr7,1825.0
hcfc1,sppl2b,1692.0
hcfc1,rad21,1794.0
hcfc1,smc2,1753.0
hcfc1,ccdc137,1707.0
hcfc1,pno1,1677.0
hcfc1,tomm70a,1744.0
hcfc1,ctr9,1854.0
hcfc1,zdhhc6,1545.0
hcfc1,gprasp1,1928.0
hcfc1,slc35a4,1682.0
hcfc1,golt1b,1748.0
hcfc1,slc31a1,1688.0
hcfc1,gusb,1732.0
hcfc1,gpd1l,2125.0
hcfc1,idh1,1709.0
hcfc1,birc5,1659.0
hcfc1,morc3,1757.0
hcfc1,prmt5,1633.0
hcfc1,psme3,1478.0
hcfc1,sf3b3,1643.0
hcfc1,orc2,1753.0
hcfc1,mtmr4,1660.0
hcfc1,ddx21,1535.0
hcfc1,g6pdx,1673.0
hcfc1,nop2,1560.0
hcfc1,kif20b,1647.0
hcfc1,ipo9,1588.0
hcfc1,slc25a46,1507.0
hcfc1,ckap5,1619.0
hcfc1,nup85,1639.0
hcfc1,b230219d22rik,1571.0
hcfc1,rad51ap1,1680.0
hcfc1,colgalt1,1801.0
hcfc1,hjurp,1530.0
hcfc1,gmcl1,1537.0
hcfc1,cltc,1376.0
hcfc1,psme4,1597.0
hcfc1,dnajc9,1516.0
hcfc1,ptcd3,1326.0
hcfc1,thada,1527.0
hcfc1,etf1,1593.0
hcfc1,wdhd1,1431.0
hcfc1,ppat,1389.0
hcfc1,tars,1478.0
hcfc1,nudt19,1394.0
hcfc1,ncapd2,1607.0
hcfc1,nfat5,1285.0
hcfc1,adk,1364.0
hcfc1,mogs,1534.0
hcfc1,synj1,1740.0
hcfc1,arcn1,1440.0
hcfc1,atad1,1706.0
hcfc1,atg12,1595.0
hcfc1,ap3s1,1595.0
hcfc1,fam189b,1701.0
hcfc1,mthfd1,1518.0
hcfc1,btaf1,1411.0
hcfc1,rabggtb,1444.0
hcfc1,lonp2,1763.0
hcfc1,pcmtd2,1597.0
hcfc1,arfgef2,1865.0
hcfc1,fastkd2,2123.0
hcfc1,mis12,1501.0
hcfc1,mcm10,1515.0
hcfc1,crebrf,1439.0
hcfc1,atrn,1433.0
hcfc1,mcm5,1413.0
hcfc1,trmt11,1510.0
hcfc1,usp37,1466.0
hcfc1,kctd20,1338.0
hcfc1,ganab,1408.0
hcfc1,cdca4,1621.0
hcfc1,arl6ip6,1448.0
hcfc1,txndc11,1466.0
hcfc1,serpinb6a,1453.0
hcfc1,polr2b,1445.0
hcfc1,nasp,1328.0
hcfc1,rnf4,1380.0
hcfc1,tomm40,1465.0
hcfc1,mcm4,1297.0
hcfc1,nedd1,1425.0
hcfc1,tex10,1359.0
hcfc1,rpap1,1258.0
hcfc1,naa50,1327.0
hcfc1,slc30a5,1448.0
hcfc1,kif22,1475.0
hcfc1,usp42,1298.0
hcfc1,rnf38,1385.0
hcfc1,usp14,1202.0
hcfc1,mgat1,1234.0
hcfc1,psen1,1244.0
hcfc1,utp4,1465.0
hcfc1,slc25a38,1393.0
hcfc1,cdc20,1366.0
hcfc1,rfc5,1255.0
hcfc1,osbpl8,1200.0
hcfc1,tmem184c,1553.0
hcfc1,ctc1,1201.0
hcfc1,dnajc5,1351.0
hcfc1,pla2g15,1177.0
hcfc1,psmg2,1215.0
hcfc1,ckap2l,1369.0
hcfc1,phkb,1226.0
hcfc1,mto1,1151.0
hcfc1,eif3b,1199.0
hcfc1,plin3,1390.0
hcfc1,elovl5,1441.0
hcfc1,med16,1197.0
hcfc1,pbk,1161.0
hcfc1,patl1,1257.0
hcfc1,tfg,1142.0
hcfc1,fam91a1,1191.0
hcfc1,ap1s2,1559.0
hcfc1,zfp367,1157.0
hcfc1,ptdss1,1206.0
hcfc1,tmx3,1225.0
hcfc1,mtch2,1219.0
hcfc1,qars,1200.0
hcfc1,agps,1188.0
hcfc1,nadk,1130.0
hcfc1,cdt1,1097.0
hcfc1,slbp,1096.0
hcfc1,topors,1129.0
hcfc1,srm,1310.0
hcfc1,micu1,1287.0
hcfc1,adsl,1258.0
hcfc1,cnih1,1207.0
hcfc1,fastkd3,1228.0
hcfc1,mad2l1,1081.0
hcfc1,umps,1332.0
hcfc1,abl2,1035.0
hcfc1,gmnn,1117.0
hcfc1,ergic1,1186.0
hcfc1,irf9,1013.0
hcfc1,prim2,1170.0
hcfc1,hat1,1149.0
hcfc1,eif4enif1,1189.0
hcfc1,taf12,1148.0
hcfc1,trim35,1052.0
hcfc1,hyou1,1076.0
hcfc1,ranbp3,982.0
hcfc1,por,1008.0
hcfc1,mcm7,1104.0
hcfc1,lactb,1165.0
hcfc1,ncapg2,1208.0
hcfc1,atad2,1098.0
hcfc1,incenp,992.0
hcfc1,h2afx,1066.0
hcfc1,def8,1046.0
hcfc1,nceh1,1090.0
hcfc1,iars2,1022.0
hcfc1,top2a,975.0
hcfc1,tyms,1024.0
hcfc1,phf6,1291.0
hcfc1,dnajc10,1061.0
hcfc1,tnpo1,1027.0
hcfc1,erlin1,1191.0
hcfc1,ddx39,958.0
hcfc1,shmt1,920.0
hcfc1,wsb1,961.0
hcfc1,pold1,1209.0
hcfc1,nmd3,1076.0
hcfc1,hexa,1122.0
hcfc1,ncapg,947.0
hcfc1,hells,992.0
hcfc1,ostm1,895.0
hcfc1,gemin5,937.0
hcfc1,rcor1,970.0
hcfc1,bcap29,863.0
hcfc1,usp11,1211.0
hcfc1,mob3c,1173.0
hcfc1,elmo2,1143.0
hcfc1,me2,993.0
hcfc1,cenpf,908.0
hcfc1,tcf19,872.0
hcfc1,atf7,887.0
hcfc1,zfp53,896.0
hcfc1,prodh,1364.0
hcfc1,wdr55,896.0
hcfc1,tifab,1775.0
hcfc1,idh3a,890.0
hcfc1,cdc7,861.0
hcfc1,rmnd5a,802.0
hcfc1,cs,849.0
hcfc1,fam76b,991.0
hcfc1,seh1l,821.0
hcfc1,ppm1f,742.0
hcfc1,cks1b,930.0
hcfc1,hcfc1,921.0
hcfc1,rpa1,854.0
hcfc1,spc24,1058.0
hcfc1,ints13,708.0
hcfc1,xrcc3,847.0
hcfc1,lmo4,893.0
hcfc1,pola2,738.0
hcfc1,tk1,849.0
hcfc1,zmiz1,683.0
hcfc1,vps35,766.0
hcfc1,tipin,735.0
hcfc1,orc6,766.0
hcfc1,eef1e1,682.0
hcfc1,cenpa,888.0
hcfc1,fuca2,791.0
hcfc1,zfp422,1394.0
hcfc1,tbc1d5,876.0
hcfc1,bace1,1531.0
hcfc1,samd9l,1069.0
hcfc1,fignl1,892.0
hcfc1,aplp2,738.0
hcfc1,mapk1,636.0
hcfc1,zdhhc13,724.0
hcfc1,ccdc50,878.0
hcfc1,cse1l,791.0
hcfc1,ccnb2,874.0
hcfc1,msmo1,828.0
hcfc1,dtl,650.0
hcfc1,prep,748.0
hcfc1,xpnpep1,820.0
hcfc1,cstf2,776.0
hcfc1,txnip,769.0
hcfc1,odc1,680.0
hcfc1,tmem97,671.0
hcfc1,fdft1,684.0
hcfc1,ect2,581.0
hcfc1,ppp1cb,725.0
hcfc1,isyna1,757.0
hcfc1,psat1,685.0
hcfc1,zfp322a,808.0
hcfc1,slc2a3,927.0
hcfc1,pla2g12a,648.0
hcfc1,alas1,718.0
hcfc1,hdac2,564.0
hcfc1,akap8l,667.0
hcfc1,pcmtd1,572.0
hcfc1,setd2,684.0
hcfc1,ino80d,675.0
hcfc1,cad,660.0
hcfc1,herpud1,625.0
hcfc1,asf1b,557.0
hcfc1,nrros,639.0
hcfc1,cdca7,569.0
hcfc1,ncaph,601.0
hcfc1,nptn,588.0
hcfc1,acox1,567.0
hcfc1,fgfr1op,628.0
hcfc1,il27ra,1022.0
hcfc1,gimap1,1154.0
hcfc1,cbx5,547.0
hcfc1,spcs3,599.0
hcfc1,shisa5,922.0
hcfc1,ccnb1,454.0
hcfc1,tspan3,702.0
hcfc1,sh3bgrl,835.0
hcfc1,pttg1ip,572.0
hcfc1,cul3,564.0
hcfc1,tbc1d10c,522.0
hcfc1,tmem229b,449.0
hcfc1,ckap2,459.0
hcfc1,mgat5,612.0
hcfc1,camk2d,810.0
hcfc1,cybc1,558.0
hcfc1,bid,547.0
hcfc1,ypel3,634.0
hcfc1,ube2c,555.0
hcfc1,svip,1073.0
hcfc1,fbxo5,510.0
hcfc1,pole,435.0
hcfc1,metap1,529.0
hcfc1,atp6ap2,749.0
hcfc1,tecpr1,604.0
hcfc1,sptbn1,438.0
hcfc1,prelid3b,659.0
hcfc1,pip4k2a,540.0
hcfc1,nusap1,433.0
hcfc1,ptpn7,602.0
hcfc1,fam136a,388.0
hcfc1,glb1,536.0
hcfc1,slc26a2,523.0
hcfc1,cdk1,613.0
hcfc1,osbpl1a,495.0
hcfc1,xrcc6,591.0
hcfc1,bc005561,408.0
hcfc1,flna,478.0
hcfc1,cln5,423.0
hcfc1,gclc,667.0
hcfc1,jpt2,419.0
hcfc1,csgalnact2,365.0
hcfc1,tbc1d9b,406.0
hcfc1,lap3,543.0
hcfc1,slc37a1,500.0
hcfc1,h2-dma,456.0
hcfc1,icam1,402.0
hcfc1,parvg,534.0
hcfc1,usp10,442.0
hcfc1,irgm2,485.0
hcfc1,arid2,495.0
hcfc1,ints8,535.0
hcfc1,msh6,467.0
hcfc1,aldh18a1,430.0
hcfc1,prc1,421.0
hcfc1,rrm2,489.0
hcfc1,dck,326.0
hcfc1,c1rl,422.0
hcfc1,tcp11l2,489.0
hcfc1,abcb10,400.0
hcfc1,ptprs,449.0
hcfc1,golph3,523.0
hcfc1,ppp1r15a,592.0
hcfc1,maml3,683.0
hcfc1,gns,479.0
hcfc1,mtmr1,456.0
hcfc1,sgms1,670.0
hcfc1,dhfr,459.0
hcfc1,smarca2,490.0
hcfc1,memo1,498.0
hcfc1,zfp36,394.0
hcfc1,pdia4,433.0
hcfc1,sdf2l1,462.0
hcfc1,rcc1,369.0
hcfc1,cd48,452.0
hcfc1,rgs19,431.0
hcfc1,rab37,415.0
hcfc1,nampt,482.0
hcfc1,atp6ap1,563.0
hcfc1,fam102b,402.0
hcfc1,btg2,368.0
hcfc1,socs2,386.0
hcfc1,uhrf1,364.0
hcfc1,cttn,778.0
hcfc1,spidr,436.0
hcfc1,ctps,395.0
hcfc1,mcm2,418.0
hcfc1,hacd3,342.0
hcfc1,edem1,483.0
hcfc1,tespa1,485.0
hcfc1,igtp,433.0
hcfc1,gbp7,398.0
hcfc1,plekho2,378.0
hcfc1,fam111a,469.0
hcfc1,fcho2,288.0
hcfc1,unc93b1,388.0
hcfc1,dennd1c,398.0
hcfc1,acaa2,326.0
hcfc1,mapkapk3,460.0
hcfc1,hnrnpll,352.0
hcfc1,zbtb38,480.0
hcfc1,aurkb,543.0
hcfc1,coq8a,411.0
hcfc1,rps6ka3,446.0
hcfc1,cks2,380.0
hcfc1,pim2,478.0
hcfc1,klf6,260.0
hcfc1,cyb5r1,347.0
hcfc1,vsir,323.0
hcfc1,gsr,368.0
hcfc1,h1f0,473.0
hcfc1,ybx3,346.0
hcfc1,slc20a1,376.0
hcfc1,ubl4a,420.0
hcfc1,ccne2,231.0
hcfc1,gmip,391.0
hcfc1,mettl7a1,390.0
hcfc1,acot9,437.0
hcfc1,lyn,412.0
hcfc1,stt3b,280.0
hcfc1,mpzl1,233.0
hcfc1,myo5a,307.0
hcfc1,fggy,638.0
hcfc1,panx1,466.0
hcfc1,aldh9a1,295.0
hcfc1,far1,323.0
hcfc1,gbp3,360.0
hcfc1,pik3ip1,368.0
hcfc1,spns3,617.0
hcfc1,dusp1,241.0
hcfc1,atp1b3,306.0
hcfc1,rps6ka5,260.0
hcfc1,kcnk5,227.0
hcfc1,uba7,350.0
hcfc1,ly9,607.0
hcfc1,cd274,485.0
hcfc1,anxa5,310.0
hcfc1,il17ra,335.0
hcfc1,uap1,333.0
hcfc1,arhgap15,475.0
hcfc1,gimap6,597.0
hcfc1,jun,347.0
hcfc1,adssl1,583.0
hcfc1,stat2,254.0
hcfc1,ly86,568.0
hcfc1,znrf2,301.0
hcfc1,gem,407.0
hcfc1,lman2l,297.0
hcfc1,rgcc,238.0
hcfc1,mllt3,242.0
hcfc1,nfkbia,259.0
hcfc1,lax1,547.0
hcfc1,pfkfb3,252.0
hcfc1,hlf,395.0
hcfc1,myo1g,326.0
hcfc1,ggta1,290.0
hcfc1,serpinb9,289.0
hcfc1,slc16a1,217.0
hcfc1,vav1,338.0
hcfc1,tmx4,264.0
hcfc1,tcn2,294.0
hcfc1,cyfip2,227.0
hcfc1,rel,234.0
hcfc1,cbfb,284.0
hcfc1,1700017b05rik,286.0
hcfc1,st6galnac4,281.0
hcfc1,trim59,332.0
hcfc1,tsc22d1,210.0
hcfc1,eml4,191.0
hcfc1,soat1,285.0
hcfc1,zfp467,288.0
hcfc1,map4k2,314.0
hcfc1,phf11b,487.0
hcfc1,tec,336.0
hcfc1,cish,337.0
hcfc1,glipr2,188.0
hcfc1,sort1,482.0
hcfc1,mc5r,290.0
hcfc1,dock10,330.0
hcfc1,mtfr1,216.0
hcfc1,hdac7,310.0
hcfc1,snx30,183.0
hcfc1,stom,309.0
hcfc1,nde1,335.0
hcfc1,tent5a,263.0
hcfc1,acss2,201.0
hcfc1,ube2l6,328.0
hcfc1,flnb,451.0
hcfc1,slc44a2,264.0
hcfc1,snap23,262.0
hcfc1,pidd1,278.0
hcfc1,rgs1,352.0
hcfc1,capg,235.0
hcfc1,cd53,286.0
hcfc1,calcrl,439.0
hcfc1,zfp945,285.0
hcfc1,flot2,430.0
hcfc1,slc43a3,242.0
hcfc1,trim30d,424.0
hcfc1,h2-aa,420.0
hcfc1,st8sia4,258.0
hcfc1,dhrs3,266.0
hcfc1,akna,251.0
hcfc1,epb41l4b,211.0
hcfc1,rp2,316.0
hcfc1,e2f8,213.0
hcfc1,ndrg1,284.0
hcfc1,cers4,214.0
hcfc1,cd82,278.0
hcfc1,ssh3,386.0
hcfc1,pglyrp2,384.0
hcfc1,gpr160,272.0
hcfc1,plek,198.0
hcfc1,egr1,243.0
hcfc1,mlkl,209.0
hcfc1,pak1,192.0
hcfc1,spns2,369.0
hcfc1,golim4,368.0
hcfc1,xaf1,202.0
hcfc1,ankrd44,141.0
hcfc1,neil3,209.0
hcfc1,sec24d,129.0
hcfc1,frrs1,214.0
hcfc1,gabbr1,232.0
hcfc1,il6st,181.0
hcfc1,ptgr1,214.0
hcfc1,syk,254.0
hcfc1,pclaf,185.0
hcfc1,itgal,337.0
hcfc1,cd44,182.0
hcfc1,tmem173,333.0
hcfc1,isg20,185.0
hcfc1,sirpa,218.0
hcfc1,serpinb1a,332.0
hcfc1,sfxn1,179.0
hcfc1,h2-q6,323.0
hcfc1,ctsz,163.0
hcfc1,mbnl3,200.0
hcfc1,scarb1,154.0
hcfc1,napsa,304.0
hcfc1,lgals1,190.0
hcfc1,rab38,303.0
hcfc1,cd69,303.0
hcfc1,prkcd,199.0
hcfc1,chrnb1,168.0
hcfc1,abcg2,170.0
hcfc1,pitpnc1,160.0
hcfc1,slco4a1,204.0
hcfc1,cd68,119.0
hcfc1,gfi1b,161.0
hcfc1,mki67,195.0
hcfc1,tcirg1,180.0
hcfc1,gimap8,289.0
hcfc1,gimap5,287.0
hcfc1,aldoc,166.0
hcfc1,tfr2,280.0
hcfc1,cst7,148.0
hcfc1,cyp4v3,275.0
hcfc1,clec12a,142.0
hcfc1,stag2,159.0
hcfc1,lcp2,271.0
hcfc1,ebi3,271.0
hcfc1,lsp1,270.0
hcfc1,nudt4,141.0
hcfc1,hmgb3,264.0
hcfc1,selenbp1,261.0
hcfc1,arhgef39,260.0
hcfc1,tsc22d3,131.0
hcfc1,retreg1,143.0
hcfc1,nfam1,256.0
hcfc1,laptm4b,254.0
hcfc1,hacd4,247.0
hcfc1,phf10,125.0
hcfc1,dok2,241.0
hcfc1,mfng,139.0
hcfc1,vkorc1l1,139.0
hcfc1,prkch,121.0
hcfc1,slc7a4,230.0
hcfc1,pik3r1,131.0
hcfc1,tor3a,118.0
hcfc1,tgfbr1,131.0
hcfc1,pear1,132.0
hcfc1,gbp2,220.0
hcfc1,f2r,118.0
hcfc1,tyrobp,218.0
hcfc1,enpp5,218.0
hcfc1,bc035044,215.0
hcfc1,irf7,115.0
hcfc1,gpr65,204.0
hcfc1,igfbp4,200.0
hcfc1,ncf1,198.0
hcfc1,cdk18,195.0
hcfc1,hspa1a,108.0
hcfc1,haao,192.0
hcfc1,sgpp1,117.0
hcfc1,adora2a,113.0
hcfc1,cfp,190.0
